,Y
4248,0.997419118881
4249,0.995347797871
4250,0.981856882572
4251,0.964927852154
4252,0.984731078148
4253,0.858811676502
4254,0.996451497078
4255,0.997544109821
4256,0.831681907177
4257,0.950655281544
4258,0.987014770508
4259,0.999233722687
4260,0.989360570908
4261,0.850906312466
4262,0.999139666557
4263,0.995203018188
4264,0.994459986687
4265,0.997199058533
4266,0.998481333256
4267,0.997095346451
4268,0.998502850533
4269,0.970872461796
4270,0.99831533432
4271,0.992015838623
4272,0.998519718647
4273,0.986654758453
4274,0.939502358437
4275,0.962584674358
4276,0.974399149418
4277,0.998709797859
4278,0.9986769557
4279,0.9897762537
4280,0.996012330055
4281,0.928946793079
4282,0.995841085911
4283,0.99902510643
4284,0.978080391884
4285,0.996664583683
4286,0.879351139069
4287,0.999509692192
4288,0.952389419079
4289,0.981488585472
4290,0.9974193573
4291,0.993172824383
4292,0.998628497124
4293,0.944926738739
4294,0.362049520016
4295,0.995360553265
4296,0.997537016869
4297,0.907652616501
4298,0.999542832375
4299,0.981174588203
4300,0.998219311237
4301,0.986521661282
4302,0.996041178703
4303,0.998317480087
4304,0.900458157063
4305,0.997491955757
4306,0.99187463522
4307,0.959195494652
4308,0.998439013958
4309,0.999087929726
4310,0.983986258507
4311,0.990898728371
4312,0.996397852898
4313,0.997480213642
4314,0.954846918583
4315,0.990261137486
4316,0.935894310474
4317,0.997247517109
4318,0.995267152786
4319,0.998198330402
4320,0.992426633835
4321,0.995741903782
4322,0.991845548153
4323,0.998859405518
4324,0.994418978691
4325,0.994854271412
4326,0.99277061224
4327,0.999818265438
4328,0.988843679428
4329,0.563049435616
4330,0.934751033783
4331,0.989643573761
4332,0.996194124222
4333,0.999451935291
4334,0.996026396751
4335,0.982606172562
4336,0.960982561111
4337,0.999845981598
4338,0.985596597195
4339,0.0971505865455
4340,0.99969637394
4341,0.597117781639
4342,0.995377779007
4343,0.974466025829
4344,0.947464942932
4345,0.996442854404
4346,0.807639420033
4347,0.906597197056
4348,0.827081084251
4349,0.994900643826
4350,0.995142459869
4351,0.997044026852
4352,0.997554957867
4353,0.996880531311
4354,0.992204070091
4355,0.994261264801
4356,0.126458138227
4357,0.572557449341
4358,0.993915259838
4359,0.995815098286
4360,0.995159327984
4361,0.98311573267
4362,0.972534954548
4363,0.982294678688
4364,0.994889140129
4365,0.983503103256
4366,0.98297059536
4367,0.996092379093
4368,0.993337273598
4369,0.996802806854
4370,0.999319434166
4371,0.996145248413
4372,0.83728736639
4373,0.990663528442
4374,0.999171972275
4375,0.909333825111
4376,0.994951844215
4377,0.705579280853
4378,0.854590535164
4379,0.995233595371
4380,0.99453908205
4381,0.973397791386
4382,0.997033715248
4383,0.985197067261
4384,0.999800860882
4385,0.990913510323
4386,0.985483527184
4387,0.982894003391
4388,0.989056348801
4389,0.940790057182
4390,0.987850964069
4391,0.980051517487
4392,0.992337763309
4393,0.999125063419
4394,0.969541549683
4395,0.970340251923
4396,0.974551260471
4397,0.977644920349
4398,0.952933967113
4399,0.974909842014
4400,0.982572674751
4401,0.988593459129
4402,0.947980880737
4403,0.997736215591
4404,0.995704829693
4405,0.990713596344
4406,0.995734035969
4407,0.898468017578
4408,0.998250424862
4409,0.862156808376
4410,0.997965693474
4411,0.990599989891
4412,0.998368918896
4413,0.907983124256
4414,0.987227261066
4415,0.979798078537
4416,0.993425250053
4417,0.999827504158
4418,0.985128343105
4419,0.983635962009
4420,0.942490458488
4421,0.99457103014
4422,0.969535708427
4423,0.99696546793
4424,0.997011423111
4425,0.380458384752
4426,0.99795627594
4427,0.999827325344
4428,0.989304184914
4429,0.989683270454
4430,0.999301075935
4431,0.762653529644
4432,0.997621953487
4433,0.946203827858
4434,0.990327298641
4435,0.993492186069
4436,0.989713191986
4437,0.998863458633
4438,0.998816132545
4439,0.998393476009
4440,0.992040336132
4441,0.934033989906
4442,0.995812237263
4443,0.996633112431
4444,0.994997620583
4445,0.995248615742
4446,0.988330602646
4447,0.997480452061
4448,0.998403728008
4449,0.996906816959
4450,0.844028949738
4451,0.996334791183
4452,0.996087670326
4453,0.912504851818
4454,0.999768197536
4455,0.996451497078
4456,0.997796654701
4457,0.974223256111
4458,0.496004462242
4459,0.993636131287
4460,0.997860729694
4461,0.997869968414
4462,0.902095913887
4463,0.999151349068
4464,0.993827164173
4465,0.998239994049
4466,0.993818104267
4467,0.940777778625
4468,0.95936948061
4469,0.999922990799
4470,0.997056484222
4471,0.999837040901
4472,0.969966948032
4473,0.989196956158
4474,0.97027528286
4475,0.866656303406
4476,0.96808630228
4477,0.997503340244
4478,0.995608389378
4479,0.924670577049
4480,0.915746331215
4481,0.967816412449
4482,0.999524950981
4483,0.994666934013
4484,0.996158540249
4485,0.99302738905
4486,0.854638457298
4487,0.92744988203
4488,0.994187235832
4489,0.99732363224
4490,0.982541143894
4491,0.995256721973
4492,0.998603522778
4493,0.965696513653
4494,0.998601853848
4495,0.994560301304
4496,0.990837335587
4497,0.948761641979
4498,0.970928311348
4499,0.954548537731
4500,0.998054265976
4501,0.977589786053
4502,0.926825523376
4503,0.98985439539
4504,0.999524712563
4505,0.989764809608
4506,0.993927836418
4507,0.997476518154
4508,0.998939692974
4509,0.97668659687
4510,0.998595535755
4511,0.758776128292
4512,0.775947153568
4513,0.997395515442
4514,0.997288584709
4515,0.99188798666
4516,0.998583912849
4517,0.997558236122
4518,0.930792152882
4519,0.993692040443
4520,0.998903512955
4521,0.983933210373
4522,0.999478876591
4523,0.997434675694
4524,0.959821403027
4525,0.921286225319
4526,0.949844956398
4527,0.991968929768
4528,0.967071592808
4529,0.996936321259
4530,0.976140260696
4531,0.875959038734
4532,0.81504881382
4533,0.978940427303
4534,0.99958127737
4535,0.993743121624
4536,0.862989842892
4537,0.965420365334
4538,0.908415615559
4539,0.999363362789
4540,0.963352739811
4541,0.959830641747
4542,0.9742141366
4543,0.948714137077
4544,0.997260332108
4545,0.99828183651
4546,0.996298491955
4547,0.986457645893
4548,0.987216055393
4549,0.993344068527
4550,0.954857587814
4551,0.963734149933
4552,0.993581175804
4553,0.813395917416
4554,0.979895234108
4555,0.997240781784
4556,0.9688757658
4557,0.864358127117
4558,0.982571959496
4559,0.992818653584
4560,0.998690783978
4561,0.902908921242
4562,0.990884244442
4563,0.980528533459
4564,0.988653957844
4565,0.981993854046
4566,0.999343574047
4567,0.999159812927
4568,0.995422542095
4569,0.999483466148
4570,0.99436211586
4571,0.960887372494
4572,0.9905372262
4573,0.949184417725
4574,0.780601978302
4575,0.9977222085
4576,0.993033528328
4577,0.99669277668
4578,0.996210455894
4579,0.989849090576
4580,0.991270303726
4581,0.99337208271
4582,0.989477157593
4583,0.988760650158
4584,0.992196083069
4585,0.970312416553
4586,0.998009383678
4587,0.959346473217
4588,0.997195363045
4589,0.997106492519
4590,0.931396007538
4591,0.98547077179
4592,0.999176442623
4593,0.989212632179
4594,0.755758345127
4595,0.891604959965
4596,0.997926354408
4597,0.998123466969
4598,0.974257230759
4599,0.110475607216
4600,0.980036735535
4601,0.986918866634
4602,0.987609744072
4603,0.997827470303
4604,0.989766061306
4605,0.998422622681
4606,0.999771296978
4607,0.993011295795
4608,0.995591044426
4609,0.992127418518
4610,0.99896645546
4611,0.995007753372
4612,0.988115310669
4613,0.819123983383
4614,0.90932571888
4615,0.980186879635
4616,0.903786957264
4617,0.981364071369
4618,0.894145667553
4619,0.996314823627
4620,0.984639883041
4621,0.995948910713
4622,0.985847830772
4623,0.991758882999
4624,0.983438074589
4625,0.942446410656
4626,0.945530772209
4627,0.888532698154
4628,0.989373505116
4629,0.998417258263
4630,0.958361148834
4631,0.959714710712
4632,0.998543739319
4633,0.969647884369
4634,0.99881786108
4635,0.995562791824
4636,0.998962163925
4637,0.995243966579
4638,0.995369136333
4639,0.993173778057
4640,0.881649255753
4641,0.964797019958
4642,0.986379683018
4643,0.968446969986
4644,0.996592581272
4645,0.929808616638
4646,0.997834384441
4647,0.959300935268
4648,0.982357263565
4649,0.990230977535
4650,0.943337798119
4651,0.98626512289
4652,0.997874259949
4653,0.994808673859
4654,0.996137440205
4655,0.935055494308
4656,0.81087654829
4657,0.989307224751
4658,0.996021330357
4659,0.998252093792
4660,0.9656701684
4661,0.992202043533
4662,0.990077137947
4663,0.997984290123
4664,0.997376918793
4665,0.995992362499
4666,0.997825145721
4667,0.996262729168
4668,0.998648941517
4669,0.822446465492
4670,0.983254015446
4671,0.928242564201
4672,0.972885489464
4673,0.822144806385
4674,0.996830046177
4675,0.988748073578
4676,0.996966302395
4677,0.914364814758
4678,0.962431430817
4679,0.998764276505
4680,0.938211619854
4681,0.997850298882
4682,0.995725750923
4683,0.993533730507
4684,0.989560008049
4685,0.720086634159
4686,0.980073869228
4687,0.988717913628
4688,0.942699730396
4689,0.9912135005
4690,0.998312950134
4691,0.982490718365
4692,0.78783005476
4693,0.997158765793
4694,0.843404233456
4695,0.997032046318
4696,0.474998146296
4697,0.99456512928
4698,0.985267400742
4699,0.999720752239
4700,0.993058443069
4701,0.946469008923
4702,0.995677053928
4703,0.997760415077
4704,0.988916993141
4705,0.975771963596
4706,0.946224629879
4707,0.988872349262
4708,0.983560919762
4709,0.998291194439
4710,0.975582122803
4711,0.998117685318
4712,0.926433801651
4713,0.999578416348
4714,0.998951792717
4715,0.998537898064
4716,0.996887624264
4717,0.991926014423
4718,0.892702758312
4719,0.995626330376
4720,0.978747963905
4721,0.993167579174
4722,0.983142673969
4723,0.996775329113
4724,0.997243404388
4725,0.983583033085
4726,0.974452018738
4727,0.999678969383
4728,0.955225527287
4729,0.994854807854
4730,0.989940106869
4731,0.988117158413
4732,0.997898459435
4733,0.953554391861
4734,0.98045784235
4735,0.994794905186
4736,0.995421826839
4737,0.971664726734
4738,0.997649848461
4739,0.964444518089
4740,0.973200201988
4741,0.996913075447
4742,0.996145486832
4743,0.980448901653
4744,0.995724320412
4745,0.994297087193
4746,0.7634973526
4747,0.994871497154
4748,0.998826086521
4749,0.947598159313
4750,0.9915766716
4751,0.991238892078
4752,0.999559938908
4753,0.490651726723
4754,0.696757912636
4755,0.994340777397
4756,0.985388815403
4757,0.997465848923
4758,0.98401594162
4759,0.995199561119
4760,0.997805774212
4761,0.981750130653
4762,0.915742814541
4763,0.999449074268
4764,0.99700242281
4765,0.961566030979
4766,0.910248100758
4767,0.987259745598
4768,0.970520913601
4769,0.975763678551
4770,0.9995033741
4771,0.975244879723
4772,0.991081476212
4773,0.98918402195
4774,0.982421576977
4775,0.968051970005
4776,0.707480192184
4777,0.992487311363
4778,0.999168276787
4779,0.979179441929
4780,0.994188427925
4781,0.995830714703
4782,0.994234979153
4783,0.976122558117
4784,0.998797416687
4785,0.99318921566
4786,0.99698394537
4787,0.998849630356
4788,0.99754935503
4789,0.999433457851
4790,0.779320001602
4791,0.853915572166
4792,0.891526758671
4793,0.997956991196
4794,0.999009251595
4795,0.997993826866
4796,0.999225139618
4797,0.923142910004
4798,0.985896170139
4799,0.991620779037
4800,0.93108445406
4801,0.89933681488
4802,0.677340269089
4803,0.873184978962
4804,0.789753258228
4805,0.996131420135
4806,0.953530550003
4807,0.972527503967
4808,0.988110303879
4809,0.989704072475
4810,0.965743243694
4811,0.988093912601
4812,0.987206578255
4813,0.981458604336
4814,0.98951202631
4815,0.457616984844
4816,0.999772846699
4817,0.998201847076
4818,0.960908234119
4819,0.992669463158
4820,0.991056442261
4821,0.98788690567
4822,0.990757524967
4823,0.983021378517
4824,0.995725154877
4825,0.950452566147
4826,0.733966708183
4827,0.989450275898
4828,0.994716465473
4829,0.992138922215
4830,0.9980276227
4831,0.952087819576
4832,0.99958473444
4833,0.988277733326
4834,0.977184593678
4835,0.999048650265
4836,0.996780097485
4837,0.684618651867
4838,0.994910776615
4839,0.996961772442
4840,0.937140583992
4841,0.997560381889
4842,0.986689388752
4843,0.993626832962
4844,0.165511131287
4845,0.993549883366
4846,0.99961578846
4847,0.998347401619
4848,0.984906375408
4849,0.974802017212
4850,0.911584377289
4851,0.95095717907
4852,0.957229733467
4853,0.351400703192
4854,0.974072694778
4855,0.906431436539
4856,0.999219894409
4857,0.999317646027
4858,0.996899604797
4859,0.992020666599
4860,0.707348167896
4861,0.926887989044
4862,0.998700022697
4863,0.998332798481
4864,0.989177942276
4865,0.904652357101
4866,0.996444523335
4867,0.951075017452
4868,0.999324560165
4869,0.999541401863
4870,0.999424815178
4871,0.999457776546
4872,0.994018316269
4873,0.992370724678
4874,0.997658133507
4875,0.309083342552
4876,0.997439980507
4877,0.994984149933
4878,0.948473393917
4879,0.986821115017
4880,0.962025702
4881,0.981906414032
4882,0.993992626667
4883,0.869797408581
4884,0.997404038906
4885,0.991971850395
4886,0.995576620102
4887,0.975823462009
4888,0.995963037014
4889,0.948059618473
4890,0.982519507408
4891,0.992908120155
4892,0.996811687946
4893,0.997626245022
4894,0.988217175007
4895,0.995281755924
4896,0.999357998371
4897,0.999685287476
4898,0.99922811985
4899,0.965118348598
4900,0.998800992966
4901,0.993221879005
4902,0.998430788517
4903,0.971010029316
4904,0.981789886951
4905,0.992268741131
4906,0.997303962708
4907,0.98245871067
4908,0.882890284061
4909,0.970897495747
4910,0.997639536858
4911,0.964361250401
4912,0.973731219769
4913,0.986071527004
4914,0.994447231293
4915,0.995989024639
4916,0.958909988403
4917,0.994519650936
4918,0.999430239201
4919,0.997597515583
4920,0.912346899509
4921,0.933155715466
4922,0.883104801178
4923,0.990644693375
4924,0.996868550777
4925,0.994968593121
4926,0.997142851353
4927,0.942958950996
4928,0.996268510818
4929,0.998133718967
4930,0.997096300125
4931,0.938323140144
4932,0.975434958935
4933,0.994741678238
4934,0.999033927917
4935,0.965561509132
4936,0.997663617134
4937,0.948615312576
4938,0.999818861485
4939,0.942639768124
4940,0.996543943882
4941,0.999441564083
4942,0.996753156185
4943,0.974626660347
4944,0.998280882835
4945,0.998476922512
4946,0.996887505054
4947,0.987932503223
4948,0.992560505867
4949,0.994168281555
4950,0.99847060442
4951,0.945974946022
4952,0.99779510498
4953,0.998028576374
4954,0.996627867222
4955,0.996082782745
4956,0.996639490128
4957,0.896125376225
4958,0.962473809719
4959,0.998527288437
4960,0.902981221676
4961,0.993984997272
4962,0.999211192131
4963,0.995328307152
4964,0.999392032623
4965,0.958792388439
4966,0.993808805943
4967,0.97459590435
4968,0.999185025692
4969,0.994818150997
4970,0.990730106831
4971,0.994094908237
4972,0.997889459133
4973,0.995980024338
4974,0.998634636402
4975,0.995582401752
4976,0.988175988197
4977,0.975646972656
4978,0.984947621822
4979,0.977758765221
4980,0.956409752369
4981,0.992896616459
4982,0.739671707153
4983,0.998955011368
4984,0.998294174671
4985,0.997166574001
4986,0.937553048134
4987,0.99828338623
4988,0.997852802277
4989,0.956886529922
4990,0.983335733414
4991,0.985604405403
4992,0.966028034687
4993,0.983777403831
4994,0.986222445965
4995,0.996849358082
4996,0.988251984119
4997,0.88901925087
4998,0.959551215172
4999,0.951607763767
5000,0.997919738293
5001,0.989818751812
5002,0.993648588657
5003,0.995894193649
5004,0.994979202747
5005,0.903541147709
5006,0.995204806328
5007,0.993243157864
5008,0.95760089159
5009,0.978691577911
5010,0.99038028717
5011,0.994338929653
5012,0.995114684105
5013,0.904571712017
5014,0.991511642933
5015,0.964642703533
5016,0.983372986317
5017,0.998815774918
5018,0.940831720829
5019,0.951331615448
5020,0.996908128262
5021,0.998887002468
5022,0.998053789139
5023,0.983732998371
5024,0.998629212379
5025,0.998864769936
5026,0.997950494289
5027,0.985463023186
5028,0.978689610958
5029,0.998487234116
5030,0.936784148216
5031,0.998050093651
5032,0.993179917336
5033,0.96626919508
5034,0.993517398834
5035,0.92068785429
5036,0.965304732323
5037,0.990805149078
5038,0.989361464977
5039,0.998318850994
5040,0.978156089783
5041,0.958185791969
5042,0.938630998135
5043,0.984342157841
5044,0.991625726223
5045,0.998217761517
5046,0.995444774628
5047,0.997361123562
5048,0.991543889046
5049,0.99684381485
5050,0.979870676994
5051,0.997049927711
5052,0.999321937561
5053,0.999209225178
5054,0.987654626369
5055,0.992005288601
5056,0.964120686054
5057,0.997873067856
5058,0.980109930038
5059,0.975448787212
5060,0.994011700153
5061,0.963929831982
5062,0.99874073267
5063,0.992680847645
5064,0.974850833416
5065,0.995131254196
5066,0.997745335102
5067,0.977336108685
5068,0.985193669796
5069,0.974364638329
5070,0.882145166397
5071,0.698704719543
5072,0.987225592136
5073,0.99169754982
5074,0.983447790146
5075,0.981596171856
5076,0.978034436703
5077,0.977440536022
5078,0.991311311722
5079,0.977823138237
5080,0.999130189419
5081,0.994745731354
5082,0.995491445065
5083,0.766373574734
5084,0.999089956284
5085,0.997043311596
5086,0.937570989132
5087,0.986713707447
5088,0.995351552963
5089,0.995570361614
5090,0.970965385437
5091,0.9320281744
5092,0.999596297741
5093,0.875899910927
5094,0.990969002247
5095,0.992494702339
5096,0.998870193958
5097,0.936358451843
5098,0.977379322052
5099,0.925722837448
5100,0.983152508736
5101,0.758352279663
5102,0.992254853249
5103,0.965223312378
5104,0.991064429283
5105,0.999837875366
5106,0.992874741554
5107,0.876357078552
5108,0.881415903568
5109,0.996860980988
5110,0.934561371803
5111,0.988063633442
5112,0.992653250694
5113,0.989235341549
5114,0.992405593395
5115,0.994155287743
5116,0.960103213787
5117,0.992652654648
5118,0.968077003956
5119,0.656041026115
5120,0.997933387756
5121,0.993770420551
5122,0.997029662132
5123,0.998195946217
5124,0.991041719913
5125,0.997091293335
5126,0.996959447861
5127,0.824252963066
5128,0.99633538723
5129,0.990254938602
5130,0.888474285603
5131,0.993685662746
5132,0.976005911827
5133,0.887692987919
5134,0.949181318283
5135,0.235642105341
5136,0.985116183758
5137,0.713712513447
5138,0.997764468193
5139,0.975676178932
5140,0.889858007431
5141,0.959917962551
5142,0.94151365757
5143,0.964153707027
5144,0.75025177002
5145,0.998706459999
5146,0.984499573708
5147,0.994681894779
5148,0.999213457108
5149,0.976280033588
5150,0.992882728577
5151,0.984371364117
5152,0.997872948647
5153,0.996767282486
5154,0.998067200184
5155,0.994772136211
5156,0.995794177055
5157,0.858356297016
5158,0.990238130093
5159,0.992403626442
5160,0.960162758827
5161,0.993534564972
5162,0.993962109089
5163,0.978290379047
5164,0.928810954094
5165,0.991740942001
5166,0.99571532011
5167,0.993471741676
5168,0.996024489403
5169,0.992507874966
5170,0.790096640587
5171,0.865638077259
5172,0.843773424625
5173,0.760954618454
5174,0.994819700718
5175,0.933981776237
5176,0.86029869318
5177,0.998207688332
5178,0.998809099197
5179,0.987587094307
5180,0.984990894794
5181,0.987536489964
5182,0.997376918793
5183,0.996968328953
5184,0.997276961803
5185,0.995199024677
5186,0.997873067856
5187,0.974700093269
5188,0.998936474323
5189,0.998215436935
5190,0.995840609074
5191,0.997847557068
5192,0.995358288288
5193,0.992680609226
5194,0.904623508453
5195,0.642725050449
5196,0.975109994411
5197,0.954128623009
5198,0.998753428459
5199,0.674691617489
5200,0.977563142776
5201,0.993357956409
5202,0.982629299164
5203,0.994425773621
5204,0.936965882778
5205,0.966846883297
5206,0.999454557896
5207,0.98544460535
5208,0.995887696743
5209,0.84658408165
5210,0.989252626896
5211,0.999092459679
5212,0.970540642738
5213,0.992219567299
5214,0.877575099468
5215,0.982486486435
5216,0.995119333267
5217,0.918633341789
5218,0.954144239426
5219,0.99574559927
5220,0.982747733593
5221,0.849652588367
5222,0.939411878586
5223,0.992639303207
5224,0.972770571709
5225,0.999736964703
5226,0.996853649616
5227,0.995396196842
5228,0.991938769817
5229,0.945038020611
5230,0.977079987526
5231,0.997611165047
5232,0.999575674534
5233,0.981113433838
5234,0.947755634785
5235,0.997589230537
5236,0.984045267105
5237,0.973630309105
5238,0.999290108681
5239,0.994473874569
5240,0.996506214142
5241,0.991634964943
5242,0.999699831009
5243,0.995791435242
5244,0.9975887537
5245,0.995041668415
5246,0.99625992775
5247,0.996772825718
5248,0.819958806038
5249,0.998526930809
5250,0.998784959316
5251,0.913955211639
5252,0.983416438103
5253,0.995798170567
5254,0.975740075111
5255,0.781990706921
5256,0.99804097414
5257,0.995474755764
5258,0.971737861633
5259,0.985384881496
5260,0.997784912586
5261,0.998776972294
5262,0.989487409592
5263,0.985746145248
5264,0.941075861454
5265,0.853321194649
5266,0.893048286438
5267,0.851062893867
5268,0.974943518639
5269,0.962161719799
5270,0.992113113403
5271,0.992326140404
5272,0.997538566589
5273,0.99215310812
5274,0.989591777325
5275,0.99349206686
5276,0.996692657471
5277,0.987233877182
5278,0.944615602493
5279,0.995851159096
5280,0.937950491905
5281,0.995117664337
5282,0.847299575806
5283,0.962182819843
5284,0.689754605293
5285,0.882696270943
5286,0.969089925289
5287,0.992820322514
5288,0.997944891453
5289,0.99656111002
5290,0.918211340904
5291,0.995069503784
5292,0.99462813139
5293,0.984508633614
5294,0.997392416
5295,0.957485198975
5296,0.97302377224
5297,0.998573184013
5298,0.96929115057
5299,0.997396230698
5300,0.973186850548
5301,0.922868609428
5302,0.773248016834
5303,0.952938199043
5304,0.99078977108
5305,0.746109962463
5306,0.99792432785
5307,0.991728246212
5308,0.998006284237
5309,0.982313215733
5310,0.996987164021
5311,0.95520144701
5312,0.999792039394
5313,0.957424640656
5314,0.974885284901
5315,0.752292335033
5316,0.970104813576
5317,0.96131670475
5318,0.999680519104
5319,0.995895862579
5320,0.889044344425
5321,0.761480867863
5322,0.999459087849
5323,0.970228374004
5324,0.901776373386
5325,0.984423339367
5326,0.982552170753
5327,0.983857035637
5328,0.961775958538
5329,0.995778799057
5330,0.987204670906
5331,0.999727666378
5332,0.995178818703
5333,0.959095597267
5334,0.996433019638
5335,0.988983809948
5336,0.999465286732
5337,0.978294253349
5338,0.998325645924
5339,0.995827615261
5340,0.927433669567
5341,0.9728063941
5342,0.560522258282
5343,0.994106531143
5344,0.936628222466
5345,0.974024176598
5346,0.99353313446
5347,0.938289999962
5348,0.988051652908
5349,0.935687839985
5350,0.997455179691
5351,0.554560244083
5352,0.988040924072
5353,0.997368812561
5354,0.999218821526
5355,0.849002301693
5356,0.989087343216
5357,0.957636475563
5358,0.977238237858
5359,0.997040450573
5360,0.287727594376
5361,0.958568871021
5362,0.9959166646
5363,0.981099188328
5364,0.991571426392
5365,0.955835044384
5366,0.958633303642
5367,0.99241566658
5368,0.999644160271
5369,0.991524398327
5370,0.809708833694
5371,0.991305887699
5372,0.907440304756
5373,0.925750851631
5374,0.999742567539
5375,0.997960686684
5376,0.900287330151
5377,0.978194892406
5378,0.997979819775
5379,0.995600700378
5380,0.97731167078
5381,0.984230101109
5382,0.976965546608
5383,0.984575986862
5384,0.987191200256
5385,0.808906555176
5386,0.995263934135
5387,0.995886743069
5388,0.996184408665
5389,0.979587435722
5390,0.996180891991
5391,0.990275621414
5392,0.998340249062
5393,0.997500836849
5394,0.972606420517
5395,0.889084279537
5396,0.984395384789
5397,0.989520549774
5398,0.943681955338
5399,0.990552186966
5400,0.990105330944
5401,0.983650624752
5402,0.995356142521
5403,0.913946032524
5404,0.997385323048
5405,0.989189982414
5406,0.999233007431
5407,0.986056804657
5408,0.792168140411
5409,0.998516976833
5410,0.975151956081
5411,0.393344134092
5412,0.974917888641
5413,0.972966969013
5414,0.989354252815
5415,0.979355275631
5416,0.9991953969
5417,0.999177753925
5418,0.949582636356
5419,0.977898418903
5420,0.973443806171
5421,0.962765216827
5422,0.992674410343
5423,0.0322966314852
5424,0.999187171459
5425,0.994486868382
5426,0.991790294647
5427,0.998354971409
5428,0.989227294922
5429,0.991200745106
5430,0.996414542198
5431,0.998665690422
5432,0.994948029518
5433,0.997453391552
5434,0.999360144138
5435,0.96958398819
5436,0.996949732304
5437,0.970100343227
5438,0.999464929104
5439,0.991031885147
5440,0.765981078148
5441,0.997840166092
5442,0.827172994614
5443,0.992945373058
5444,0.997031450272
5445,0.998647391796
5446,0.995704829693
5447,0.990431845188
5448,0.990231215954
5449,0.998685777187
5450,0.997052669525
5451,0.998075246811
5452,0.997997462749
5453,0.988750874996
5454,0.998074412346
5455,0.990377783775
5456,0.99953186512
5457,0.980513215065
5458,0.995304584503
5459,0.997768759727
5460,0.996707320213
5461,0.982802331448
5462,0.957587361336
5463,0.992521226406
5464,0.989053547382
5465,0.976197183132
5466,0.99873405695
5467,0.981784820557
5468,0.991022467613
5469,0.977936565876
5470,0.977976620197
5471,0.953724205494
5472,0.979261994362
5473,0.994644522667
5474,0.998798370361
5475,0.999133765697
5476,0.520566344261
5477,0.980701208115
5478,0.984940111637
5479,0.997506797314
5480,0.993929028511
5481,0.999081492424
5482,0.987866520882
5483,0.994181215763
5484,0.994645833969
5485,0.995890438557
5486,0.980021417141
5487,0.99918025732
5488,0.997329831123
5489,0.996768593788
5490,0.986771047115
5491,0.993138372898
5492,0.998567461967
5493,0.749105870724
5494,0.998158752918
5495,0.991473913193
5496,0.994366049767
5497,0.999876976013
5498,0.997432172298
5499,0.999738037586
5500,0.998967289925
5501,0.999101638794
5502,0.99876922369
5503,0.622277677059
5504,0.991487383842
5505,0.979162991047
5506,0.99902009964
5507,0.99799901247
5508,0.995104789734
5509,0.888604223728
5510,0.999704897404
5511,0.997266411781
5512,0.94744437933
5513,0.998891532421
5514,0.798650741577
5515,0.995261490345
5516,0.996286869049
5517,0.936540186405
5518,0.988945066929
5519,0.999027252197
5520,0.997362911701
5521,0.870884776115
5522,0.998722493649
5523,0.981836855412
5524,0.589650690556
5525,0.991451323032
5526,0.870044946671
5527,0.986300289631
5528,0.99846470356
5529,0.982536435127
5530,0.995148718357
5531,0.994812250137
5532,0.986948251724
5533,0.938529133797
5534,0.997270405293
5535,0.975827097893
5536,0.990324497223
5537,0.998788654804
5538,0.980785250664
5539,0.992029190063
5540,0.994139432907
5541,0.991360247135
5542,0.994869589806
5543,0.98923188448
5544,0.999027967453
5545,0.881267011166
5546,0.979679226875
5547,0.987482309341
5548,0.920414507389
5549,0.831024587154
5550,0.99512475729
5551,0.84362667799
5552,0.99028134346
5553,0.750971853733
5554,0.979240834713
5555,0.995564222336
5556,0.977438867092
5557,0.999011158943
5558,0.935351669788
5559,0.984986960888
5560,0.992928564548
5561,0.992148220539
5562,0.957162797451
5563,0.998453021049
5564,0.974131286144
5565,0.981274187565
5566,0.992825984955
5567,0.997310161591
5568,0.523823857307
5569,0.996977210045
5570,0.855147182941
5571,0.998866558075
5572,0.982601523399
5573,0.951419830322
5574,0.999494075775
5575,0.968221485615
5576,0.997382700443
5577,0.995857656002
5578,0.955911040306
5579,0.996583282948
5580,0.942219138145
5581,0.323656022549
5582,0.981070041656
5583,0.997932195663
5584,0.844322562218
5585,0.947848081589
5586,0.975661635399
5587,0.99433940649
5588,0.984161198139
5589,0.969992995262
5590,0.99861741066
5591,0.979922950268
5592,0.998624324799
5593,0.999022006989
5594,0.997644603252
5595,0.97922372818
5596,0.992014884949
5597,0.999592483044
5598,0.984527587891
5599,0.981318295002
5600,0.998883068562
5601,0.993299007416
5602,0.968743979931
5603,0.983630537987
5604,0.99497294426
5605,0.986859083176
5606,0.994017124176
5607,0.999267280102
5608,0.986951351166
5609,0.95450258255
5610,0.96580696106
5611,0.994024217129
5612,0.997537732124
5613,0.981840074062
5614,0.959531128407
5615,0.996675014496
5616,0.9986333251
5617,0.979539871216
5618,0.887872219086
5619,0.983737707138
5620,0.984192490578
5621,0.739957273006
5622,0.989725112915
5623,0.932668507099
5624,0.997982978821
5625,0.993843436241
5626,0.9998524189
5627,0.998388290405
5628,0.992644786835
5629,0.99864667654
5630,0.988411307335
5631,0.982427418232
5632,0.96865940094
5633,0.996455848217
5634,0.932862758636
5635,0.935776650906
5636,0.984442651272
5637,0.999027252197
5638,0.991526663303
5639,0.978193879128
5640,0.987277448177
5641,0.996544539928
5642,0.998146176338
5643,0.988814175129
5644,0.998813033104
5645,0.993538320065
5646,0.923020422459
